ID|PARENT_ID|S_NAME|IS_ACTIVE|without_cot|allowed_site
"442"|"10508"|"Отделение младшего возраста"|"false"|"false"|"false"
"441"|"10508"|"Отделение комплектования и медицинского освидетельствования доноров"|"false"|"false"|"false"
"440"|"10508"|"Отделение долгосрочного хранения компонентов крови"|"false"|"false"|"false"
"439"|"10508"|"Отделение для детей с нарушением опорно-двигательного аппарата, обусловленного поражением центральной нервной системы"|"false"|"false"|"false"
"438"|"10508"|"Отдел технического контроля"|"false"|"false"|"false"
"437"|"10508"|"Отдел сбора и обработки медико-статистической информации"|"false"|"false"|"false"
"436"|"10508"|"Отдел медицинской статистики"|"false"|"false"|"false"
"435"|"10508"|"Организационно-методический отдел"|"false"|"false"|"false"
"434"|"10508"|"Организационно-методический кабинет"|"false"|"false"|"false"
"433"|"10508"|"Общемедицинский штат"|"false"|"false"|"false"
"432"|"10508"|"Общебольничный персонал"|"false"|"false"|"false"
"431"|"10508"|"Неонатологическое отделение 2 этапа выхаживания новорожденных и недоношенных детей"|"false"|"false"|"false"
"430"|"10508"|"Лаборатория клинической дозиметрии"|"false"|"false"|"false"
"429"|"10508"|"Консультативно-диагностический центр"|"false"|"false"|"false"
"428"|"10508"|"Кардионефрологическое отделение"|"false"|"false"|"false"
"427"|"10508"|"Кабинет гравитационной хирургии крови"|"false"|"false"|"false"
"426"|"10508"|"Кабинет врача общей практики (семейного врача)"|"false"|"false"|"false"
"425"|"10508"|"Инфекционное вирусное отделение старшего возраста"|"false"|"false"|"false"
"424"|"10508"|"Инфекционное вирусное отделение младшего возраста"|"false"|"false"|"false"
"423"|"10508"|"Зубопротезное отделение"|"false"|"false"|"false"
"422"|"10508"|"Дошкольно-школьное подразделение"|"false"|"false"|"false"
"421"|"10508"|"Дневной стационар"|"false"|"false"|"false"
"420"|"10508"|"Диагностическое отделение"|"false"|"false"|"false"
"419"|"10508"|"Диагностический центр"|"false"|"false"|"false"
"418"|"10508"|"Детского хирурга кабинет врача"|"false"|"false"|"false"
"417"|"10508"|"Детского уролога-андролога кабинет врача"|"false"|"false"|"false"
"416"|"10508"|"Детского кардиолога кабинет врача"|"false"|"false"|"false"
"415"|"10508"|"Детская поликлиника"|"false"|"false"|"false"
"414"|"10508"|"Группа анестезиологии-реанимации отделения экстракорпорального оплодотворения"|"false"|"false"|"false"
"413"|"10508"|"Грудное отделение"|"false"|"false"|"false"
"412"|"10508"|"Врачебная амбулатория"|"false"|"false"|"false"
"411"|"10508"|"Амбулаторно-поликлиническое отделение"|"false"|"false"|"false"
"410"|"10508"|"Амбулаторное отделение"|"false"|"false"|"false"
"409"|"10508"|"Амбулатория"|"false"|"false"|"false"
"408"|"10508"|"Отделение по организации медицинской помощи в образовательных учреждениях"|"false"|"false"|"false"
"407"|"10508"|"Инфекционное консультативно – диагностическое отделение"|"false"|"false"|"false"
"406"|"10508"|"Отдел по профилактике инфекционных заболеваний"|"false"|"false"|"false"
"405"|"10508"|"Отделение восстановительной медицины"|"false"|"false"|"false"
"404"|"10508"|"Отделение платных медицинских услуг"|"false"|"false"|"false"
"403"|"10508"|"Общебольничное отделение"|"false"|"false"|"false"
"402"|"10508"|"Травматологическое отделение поликлиники"|"false"|"false"|"false"
"401"|"10508"|"Палата реанимации и интенсивной терапии"|"false"|"false"|"false"
"400"|"10508"|"Отделение скорой медицинской помощи"|"false"|"false"|"false"
"399"|"10508"|"Кабинет консультативных работников"|"false"|"false"|"false"
"398"|"10508"|"Центр здоровья"|"false"|"false"|"false"
"397"|"10508"|"Отделение лечебной физкультуры, массажа, водогрязелечения"|"false"|"false"|"false"
"396"|"10508"|"Детское микрохирургическое отделение глаза"|"false"|"false"|"false"
"395"|"10508"|"Отделение лазерной микрохирургии глаза"|"false"|"false"|"false"
"394"|"10508"|"Микрохирургическое отделение глаза"|"false"|"false"|"false"
"393"|"10508"|"Санитарно-эпидемиологический отдел"|"false"|"false"|"false"
"392"|"10508"|"Кабинеты консультативных приемов"|"false"|"false"|"false"
"391"|"10508"|"Лучевой диагностики отделение"|"false"|"false"|"false"
"390"|"10508"|"Санитарная авиация"|"false"|"false"|"false"
"389"|"10508"|"Санитарно-эпидемиологическая служба"|"false"|"false"|"false"
"388"|"10508"|"Предродовая палата"|"false"|"false"|"false"
"387"|"10508"|"Смотровая"|"false"|"false"|"false"
"386"|"10508"|"Фильтр-бокс"|"false"|"false"|"false"
"385"|"10508"|"Рентгеноперационный кабинет для интервенционной ангиографии"|"false"|"false"|"false"
"384"|"10508"|"Рентгенооперационный кабинет"|"false"|"false"|"false"
"383"|"10508"|"Сестринского ухода отделение"|"false"|"false"|"false"
"382"|"10508"|"Геронтологическое отделение"|"false"|"false"|"false"
"381"|"10508"|"Гнойной хирургии отделение для детей"|"false"|"false"|"false"
"379"|"10508"|"Нейрохирургическое отделение для детей"|"false"|"false"|"false"
"378"|"10508"|"Кардиоревматологическое отделение для детей"|"false"|"false"|"false"
"377"|"10508"|"Кардиоревматолога кабинет врача"|"false"|"false"|"false"
"376"|"10508"|"Эндоскопическое отделение"|"false"|"false"|"false"
"375"|"10508"|"Эндоскопии (бронхоскопии) кабинет"|"false"|"false"|"false"
"374"|"10508"|"Эндокринологическое отделение для детей"|"false"|"false"|"false"
"373"|"10508"|"Эндокринологическое отделение для взрослых"|"false"|"false"|"false"
"372"|"10508"|"Эндокринологическое отделение"|"false"|"false"|"false"
"371"|"10508"|"Эндокринолога кабинет врача"|"false"|"false"|"false"
"370"|"10508"|"Электрокардиографии отделение (кабинет)"|"false"|"false"|"false"
"369"|"10508"|"Экстренной и планово-консультативной помощи отделение"|"false"|"false"|"false"
"368"|"10508"|"Экстракорпоральных методов гемокоррекции отделение"|"false"|"false"|"false"
"367"|"10508"|"Экстракорпорального очищения крови и эфферентной терапии кабинет"|"false"|"false"|"false"
"366"|"10508"|"Экспертизы алкогольного опьянения кабинет"|"false"|"false"|"false"
"365"|"10508"|"Швейная мастерская (кабинет реабилитации)"|"false"|"false"|"false"
"364"|"10508"|"Цитологическая лаборатория"|"false"|"false"|"false"
"363"|"10508"|"Центральное стерилизационное отделение (ЦСО)"|"false"|"false"|"false"
"362"|"10508"|"Центральная стерилизационная и автоклавная"|"false"|"false"|"false"
"361"|"10508"|"Централизованное патологоанатомическое отделение"|"false"|"false"|"false"
"360"|"10508"|"Центр планирования семьи и репродукции"|"false"|"false"|"false"
"359"|"10508"|"Хосписное отделение"|"false"|"false"|"false"
"358"|"10508"|"Хозяйственная часть"|"false"|"false"|"false"
"357"|"10508"|"Хирургическое отделение общей (абдоминально) хиругии"|"false"|"false"|"false"
"356"|"10508"|"Хирургическое отделение для новорожденных"|"false"|"false"|"false"
"355"|"10508"|"Хирургическое отделение для инвалидов войн"|"false"|"false"|"false"
"354"|"10508"|"Хирургическое отделение для детей"|"false"|"false"|"false"
"353"|"10508"|"Хирургическое отделение для взрослых и детей"|"false"|"false"|"false"
"352"|"10508"|"Хирургическое отделение для взрослых"|"false"|"false"|"false"
"351"|"10508"|"Хирургическое отделение для больных со сложными нарушениями ритма"|"false"|"false"|"false"
"350"|"10508"|"Хирурга кабинет врача (с перевязочной)"|"false"|"false"|"false"
"349"|"10508"|"Химиотерапии отделение"|"false"|"false"|"false"
"348"|"10508"|"Химико-токсикологическая лаборатория"|"false"|"false"|"false"
"347"|"10508"|"Функциональной диагностики отделение"|"false"|"false"|"false"
"346"|"10508"|"Функциональной диагностики кабинет"|"false"|"false"|"false"
"345"|"10508"|"Фтизиатрическое отделение"|"false"|"false"|"false"
"344"|"10508"|"Фтизиатра кабинет врача"|"false"|"false"|"false"
"343"|"10508"|"Фониатрической помощи кабинет"|"false"|"false"|"false"
"342"|"10508"|"Флюорографическая установка передвижная"|"false"|"false"|"false"
"341"|"10508"|"Флюорографии кабинет"|"false"|"false"|"false"
"340"|"10508"|"Фитотерапии кабинет"|"false"|"false"|"false"
"339"|"1000"|"Физиотерапевтическое отделение"|"true"|"true"|"false"
"338"|"10508"|"Физиотерапевтический кабинет"|"false"|"false"|"false"
"337"|"10508"|"Физиотерапевта кабинет врача"|"false"|"false"|"false"
"336"|"10508"|"Физиопсихопрофилактической подготовки беременной женщины и ее семьи"|"false"|"false"|"false"
"335"|"10508"|"Фельдшерского приема кабинет"|"false"|"false"|"false"
"334"|"10508"|"Фельдшерско-акушерской помощи пункт, подразделение"|"false"|"false"|"false"
"333"|"10508"|"Урологическое отделение для детей"|"false"|"false"|"false"
"332"|"10508"|"Урологическое отделение для взрослых и детей"|"false"|"false"|"false"
"331"|"10508"|"Урологическое отделение для взрослых"|"false"|"false"|"false"
"330"|"10508"|"Уролога кабинет врача"|"false"|"false"|"false"
"329"|"10508"|"Ультразвуковой диагностики отделение"|"false"|"false"|"false"
"328"|"10508"|"Ультразвуковой диагностики (УЗИ) кабинет"|"false"|"false"|"false"
"327"|"10508"|"Теберкулезное отделение принудительного лечения больных туберкулезом"|"false"|"false"|"false"
"326"|"10508"|"Туберкулезное отделение для больных урогенитальным туберкулезом"|"false"|"false"|"false"
"325"|"10508"|"Туберкулезное отделение для больных минингитом детей"|"false"|"false"|"false"
"324"|"10508"|"Туберкулезное отделение для больных менингитом"|"false"|"false"|"false"
"323"|"10508"|"Туберкулезное отделение для больных костно-суставным туберкулезом для детей"|"false"|"false"|"false"
"322"|"10508"|"Туберкулезное отделение для больных костно-суставным туберкулезом для взрослых"|"false"|"false"|"false"
"321"|"10508"|"Туберкулезное отделение для больных костно-суставным туберкулезом"|"false"|"false"|"false"
"320"|"10508"|"Туберкулезное отделение"|"false"|"false"|"false"
"319"|"10508"|"Туберкулезное легочное отделение для инвалидов войн"|"false"|"false"|"false"
"318"|"10508"|"Туберкулезное легочное отделение для детей"|"false"|"false"|"false"
"317"|"10508"|"Туберкулезное легочное отделение для взрослых"|"false"|"false"|"false"
